locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_01667_sense	86.7558297388204	-1.04608801362937	0.304045793494163	-3.44056071819804	0.000580510170416052	0.0247641528892971	pilK_4	methyltransferase PilK	PROKKA_01667
PROKKA_01675_igtop	129.166583752789	-1.33865066539037	0.30623947526639	-4.37125443813508	1.23534732879838e-05	0.00086934186839016	fimV_1	Motility protein FimV	PROKKA_01675
PROKKA_01675_sense	18.03801978179	-1.96139351944856	0.526308617048491	-3.72669847293769	0.000194004315613496	0.00974164378557142	fimV_1	Motility protein FimV	PROKKA_01675
PROKKA_01711_antis	101.003726170209	-1.45917328810057	0.417417033748773	-3.49572051479527	0.000472783618779861	0.0210930975893435	n/a	P20	PROKKA_01711
PROKKA_01712_antis	87.462111869841	-1.81997455772368	0.44370851052594	-4.10173461754522	4.10064428752128e-05	0.00245554730285669	n/a	hypothetical protein	PROKKA_01712
PROKKA_01780_sense	697.394235209407	0.773652502597189	0.237942475190536	3.25142663989553	0.00114827404580628	0.041851480041227	minE	cell division topological specificity factor MinE	PROKKA_01780
PROKKA_01790_igtop	31.5588388857536	-2.28709356799318	0.528463186237332	-4.32782004036522	1.50592432067148e-05	0.00102243777292914	n/a	putative membrane protein clustering with ActP	PROKKA_01790
PROKKA_01850_igbot	35.3727699354846	1.44055501377723	0.440685169535488	3.26889832779187	0.00107967089830357	0.0400350274251721	gltS	glutamate/sodium ion symporter GltS	PROKKA_01850
PROKKA_01878_antis	2472.67130539601	-2.40232021567496	0.711863760858717	-3.37469098409653	0.000738986195025803	0.0293403208456673	wbpM_2	nucleotide sugar epimerase/dehydratase WbpM	PROKKA_01878
PROKKA_01964_sense	200.556740616802	1.86238081204664	0.302558889942446	6.15543245944916	7.48729000672284e-10	9.49802144142302e-08	pelA	PelA	PROKKA_01964
PROKKA_01965_sense	224.430749356254	1.48529417399787	0.258915732914029	5.73659297286136	9.66000320698754e-09	1.08293128975078e-06	pelB	PelB	PROKKA_01965
PROKKA_01967_sense	21.4509099839991	2.35671512305873	0.547242522873565	4.30652777251967	1.65837116753369e-05	0.00110264527077188	pelD	PelD	PROKKA_01967
PROKKA_01968_sense	36.4632481509464	1.71383444817985	0.424145958858889	4.04067140658538	5.32983933506506e-05	0.00309548078490134	pelE	PelE	PROKKA_01968
PROKKA_01970_sense	98.2391696710234	1.78720087085993	0.328695486194387	5.43725407230873	5.41079564627893e-08	5.54951923678459e-06	pelG	PelG	PROKKA_01970
PROKKA_02065_sense	7476.87747691464	-1.10687256266391	0.289156733208697	-3.82793286665413	0.000129223989449482	0.00703869199029635	fabG_12	3-oxoacyl-[acyl-carrier-protein] reductase	PROKKA_02065
PROKKA_02066_igbot	83.4357186371277	-2.27007845145276	0.457091232747145	-4.96635745518342	6.82221562981181e-07	5.71938964234919e-05	acpP_1	acyl carrier protein	PROKKA_02066
PROKKA_02236_sense	147.735481334059	-1.26092100599822	0.378665265928887	-3.32990934065503	0.000868742650368194	0.0335021915687991	aer_1	aerotaxis receptor Aer	PROKKA_02236
PROKKA_02385_igtop	5002.25120421685	0.941129125323695	0.27464288555584	3.4267376830788	0.000610878881080103	0.0256641012603282	rpmI	50S ribosomal protein L35	PROKKA_02385
PROKKA_02469_igtop	58.7939553274071	1.19316566099443	0.350356962725632	3.40557142553153	0.000660257396196805	0.0270555796174357	n/a	peptidase propeptide and YpeB domain-containing protein	PROKKA_02469
PROKKA_02474_sense	30.767257513023	-2.39117849730162	0.456145297989868	-5.24214215917389	1.58723004975051e-07	1.48567814656744e-05	pctC_2	chemotactic transducer PctC	PROKKA_02474
PROKKA_02476_igtop	19.5609868532993	-4.73592811087914	0.783251477308397	-6.04649751463465	1.48028514977513e-09	1.78392864112276e-07	pctB_2	chemotactic transducer PctB	PROKKA_02476
PROKKA_02700_igtop	40.4987643726965	-1.27093864324854	0.381435089312365	-3.33199194006961	0.00086226753452366	0.033386029318645	n/a	hypothetical protein	PROKKA_02700
PROKKA_02718_antis	73.6531894250974	-1.47612595636768	0.44095746773592	-3.34754724519531	0.00081530089388175	0.0318231413680727	n/a	hypothetical protein	PROKKA_02718
PROKKA_02758_igtop	112.997166930793	-1.16927365947985	0.330043804135872	-3.54278324521579	0.000395927983607399	0.0181768651902807	n/a	tRNA-Leu	PROKKA_02758
PROKKA_02868_sense	31.3726930173029	-1.50409462714099	0.415938318368892	-3.61614826217339	0.000299019154091691	0.0143425057940199	cdrB_2	cyclic diguanylate-regulated TPS partner B CdrB	PROKKA_02868
PROKKA_02869_sense	3491.1530291136	-1.261275729206	0.284916200340507	-4.4268305126161	9.56278112450648e-06	0.000694898526863793	n/a	hemagglutinin	PROKKA_02869
PROKKA_02870_igbot	40.0610566039664	-1.8822387523148	0.545838856591866	-3.44834144653463	0.000564040514507431	0.0242764044659203	n/a	transposase-like p;rotein	PROKKA_02870
PROKKA_02870_igtop	780.472495868695	-0.963561618633508	0.275728354354192	-3.4946047565197	0.000474764254422522	0.0210930975893435	n/a	transposase-like p;rotein	PROKKA_02870
PROKKA_03381_igtop	1145.47233829128	-1.09686306426476	0.286156872633617	-3.83308307142824	0.000126547195307689	0.00693205403387176	ilvI_2	acetolactate synthase large subunit	PROKKA_03381
PROKKA_03451_sense	16.124777537138	-1.9732214345202	0.572119082515795	-3.44896979461565	0.00056272964545776	0.0242764044659203	n/a	hypothetical protein	PROKKA_03451
PROKKA_03503_sense	22.4322118272585	-2.79415634217155	0.523631015633371	-5.33611695783873	9.49581630002915e-08	9.17633127802622e-06	n/a	hypothetical protein	PROKKA_03503
PROKKA_03655_sense	2099.53566649114	-1.03967072249733	0.240791763364091	-4.31771713439087	1.57651289544589e-05	0.0010628783793702	cmpX	hypothetical protein	PROKKA_03655
PROKKA_03704_sense	56.0563959852173	-1.26596077161449	0.346530814949594	-3.65324155024608	0.000258950419694056	0.0127160600409099	mucR_2	MucR	PROKKA_03704
PROKKA_03753_sense	9.89489451269163	-2.57923880243448	0.746088392154929	-3.45701505284764	0.00054619433827173	0.023720088357107	n/a	hypothetical protein	PROKKA_03753
PROKKA_03826_sense	62.6188949419259	-1.20184893233193	0.370646044908566	-3.24257859713142	0.00118453270876629	0.0426122382284172	aer_3	aerotaxis receptor Aer	PROKKA_03826
PROKKA_03838_igbot	8.98240020174116	3.18447302200456	0.967105770004565	3.29278670521171	0.000991996993941451	0.0373587617913653	htpG_1	heat shock protein HtpG	PROKKA_03838
PROKKA_03863_igtop	63.2120705770029	1.25822973366106	0.344430222868623	3.65307586303479	0.000259117634862033	0.0127160600409099	n/a	hypothetical protein	PROKKA_03863
PROKKA_03876_sense	265.705441640309	-1.32331371164456	0.374102061112046	-3.53730665827104	0.000404230023827561	0.018382932357177	aer_4	aerotaxis receptor Aer	PROKKA_03876
PROKKA_03892_antis	28.3068515040188	-1.9960758175278	0.526963034453707	-3.78788584212001	0.000151934625630087	0.00796087894401993	hemN_2	oxygen-independent coproporphyrinogen III oxidase	PROKKA_03892
PROKKA_03893_sense	86.6686192041875	-2.96928925896014	0.345568140601261	-8.59248556245322	8.51078645034852e-18	2.56414038024406e-15	n/a	hypothetical protein	PROKKA_03893
PROKKA_03972_sense	20.4841841298428	-1.95576196345971	0.596376888717643	-3.27940602739499	0.00104025849049526	0.0390238603379954	n/a	P9	PROKKA_03972
PROKKA_04085_sense	82.4907069291222	-1.27050178263166	0.345373341553197	-3.67863303206327	0.000234487372599023	0.0116530554599339	n/a	putative flagellar hook-length control protein FliK	PROKKA_04085
PROKKA_04103_igtop	22.3995073297082	-2.09499562880479	0.482967022140222	-4.33776123993107	1.43941396729514e-05	0.000991242147049458	bdlA_2	BdlA	PROKKA_04103
PROKKA_04103_sense	76.4931170015737	-1.55126884781985	0.324034178711386	-4.78736179618122	1.68988031340718e-06	0.000136908706735787	bdlA_2	BdlA	PROKKA_04103
PROKKA_04242_sense	37.960143881588	-2.05374129998821	0.473653740664918	-4.33595498919772	1.4512864181157e-05	0.000992329954400954	dctA_3	C4-dicarboxylate transport protein	PROKKA_04242
PROKKA_04271_igtop	1384.59945176644	1.06196579586366	0.27806811502818	3.81908510350435	0.000133947548468528	0.00721445985913454	n/a	phage integrase	PROKKA_04271
PROKKA_04298_sense	218.498363638011	-0.969771218957181	0.279026991504786	-3.47554626786185	0.000509814041555051	0.0224000412423913	n/a	hypothetical protein	PROKKA_04298
PROKKA_04336_sense	449.549277050328	-2.82454788688423	0.260510239990572	-10.8423679890144	2.16785924094759e-27	2.8023605905647e-24	n/a	signal transduction histidine kinase	PROKKA_04336
PROKKA_04337_igbot	53.492303279769	-3.5287663302463	0.429086265897857	-8.22390882836207	1.9697585128385e-16	5.27512272841e-14	fliS	flagellar protein FliS	PROKKA_04337
PROKKA_04337_sense	121.752531240707	-3.65077093791741	0.336912836372451	-10.8359508566825	2.32536922772716e-27	2.8023605905647e-24	fliS	flagellar protein FliS	PROKKA_04337
PROKKA_04339_sense	491.829849791489	-1.47662646385074	0.237653342231687	-6.2133629175355	5.18624780077371e-10	6.75683987125126e-08	fliD	flagellar capping protein FliD	PROKKA_04339
PROKKA_04340_igbot	12.5473728818017	-3.13052872268455	0.707552488806371	-4.42444733388713	9.66894871215573e-06	0.000695659212939503	n/a	flagellar protein FlaG protein	PROKKA_04340
PROKKA_04340_sense	67.4466055553442	-2.73694559507471	0.373451267758268	-7.32878913895217	2.32241453732292e-13	4.39027422633928e-11	n/a	flagellar protein FlaG protein	PROKKA_04340
PROKKA_04341_igbot	64.2388906454765	-3.98249495390452	0.439477905586648	-9.06187752166604	1.28224126447579e-19	5.61913092309596e-17	fliC	flagellin type B	PROKKA_04341
PROKKA_04341_sense	1921.57994976285	-3.6355630487919	0.231603048717349	-15.6973885660235	1.57597253502098e-55	1.51939512101373e-51	fliC	flagellin type B	PROKKA_04341
PROKKA_04356_sense	280.82982576415	-1.28793164956264	0.275228954636643	-4.6794918480251	2.87586793031822e-06	0.000223598731582242	flgL	flagellar hook-associated protein type 3 FlgL	PROKKA_04356
PROKKA_04357_sense	131.755553004215	-1.06747939695235	0.298989503459898	-3.57029054398067	0.000356585490632333	0.0165280803614727	flgK	flagellar hook-associated protein 1 FlgK	PROKKA_04357
PROKKA_04358_sense	94.1868775295474	-1.00525399729081	0.312252745726991	-3.21935999297738	0.00128477082397712	0.0454184840092628	flgJ	flagellar protein FlgJ	PROKKA_04358
PROKKA_04362_sense	69.3176951955906	-1.47818334398979	0.325442622865939	-4.54207052220909	5.57043988433038e-06	0.000419567272850228	flgF	flagellar basal-body rod protein FlgF	PROKKA_04362
PROKKA_04363_sense	132.770179970135	-1.35004064932399	0.313357135311104	-4.30831309452602	1.6450440637143e-05	0.00110137984849094	flgE	flagellar hook protein FlgE	PROKKA_04363
PROKKA_04364_sense	100.97407780145	-1.40485122379433	0.34562442767732	-4.06467573265951	4.80992870918128e-05	0.00282759284665955	flgD	flagellar basal-body rod modification protein FlgD	PROKKA_04364
PROKKA_04365_sense	131.0057853758	-1.22261588477954	0.328998134586439	-3.71617877504504	0.000202258497324116	0.0101034931228073	flgC	flagellar basal-body rod protein FlgC	PROKKA_04365
PROKKA_04454_igtop	36.3869308002766	-1.3444494524416	0.397638254109484	-3.38108680074684	0.000721997313314211	0.0290032337402596	ogt	methylated-DNA--protein-cysteine methyltransferase	PROKKA_04454
PROKKA_04462_antis	10.8097939533145	-2.29842380314521	0.676433708039438	-3.39785521600767	0.000679163534426009	0.0275118304008452	n/a	tRNA-Lys	PROKKA_04462
PROKKA_04504_igtop	364.114249816094	-1.08553921108589	0.29828269169126	-3.63929668507043	0.000273383685373708	0.0133115763166056	n/a	nucleoprotein/polynucleotide-associated enzyme	PROKKA_04504
PROKKA_04529_antis	26.1408436507881	-2.49787267299931	0.645928012003662	-3.86710690135721	0.000110134157498541	0.00610231846231861	mgtE	putative Mg transporter MgtE	PROKKA_04529
PROKKA_04648_igbot	118.976156090162	-1.23284600013632	0.320857128038899	-3.84235191429768	0.000121860939931824	0.00671349326790122	n/a	hypothetical protein	PROKKA_04648
PROKKA_04648_igtop	118.745154977747	-1.23748673009288	0.30013987124133	-4.12303345428529	3.73915367474056e-05	0.00225307378613586	n/a	hypothetical protein	PROKKA_04648
PROKKA_04648_sense	593.848380624372	-1.15036551087031	0.241619891430671	-4.76105466341703	1.92583871604388e-06	0.000152188615257205	n/a	hypothetical protein	PROKKA_04648
PROKKA_04693_igbot	416.312401842598	-0.961817654556903	0.294006507488191	-3.27141621038962	0.00107010293354366	0.0398334454914841	n/a	hypothetical protein	PROKKA_04693
PROKKA_04884_igtop	30.5502448955905	-2.93889522257876	0.491440133887183	-5.98016934297318	2.22905765978304e-09	2.62077376804492e-07	pctA_2	chemotactic transducer PctA	PROKKA_04884
PROKKA_04884_sense	59.3947921470658	-1.76787981576867	0.349461662792049	-5.05886626202162	4.21756523302704e-07	3.56680231680822e-05	pctA_2	chemotactic transducer PctA	PROKKA_04884
PROKKA_04890_sense	10547.2012209975	-1.19112773290436	0.225353350300723	-5.28560028646059	1.25293208495056e-07	1.19599190406024e-05	mvaT_1	transcriptional regulator MvaT P16 subunit	PROKKA_04890
PROKKA_04901_sense	12.7226376198736	-3.00201357157434	0.704481290035852	-4.26131057564576	2.03231570484373e-05	0.00131500373895292	n/a	putative lipoprotein	PROKKA_04901
PROKKA_04964_igbot	700.085162312626	1.79920724528066	0.432133073831743	4.16354904133351	3.13338686330364e-05	0.00194896662897486	groES	GroES protein	PROKKA_04964
PROKKA_04965_sense	8494.71600480241	1.70773759607863	0.419864581570167	4.06735331113715	4.75501217132869e-05	0.00281245842599877	n/a	Pseudomon-groES	PROKKA_04965
PROKKA_05001_igbot	3663.52183051929	-0.797471553359394	0.247239959631187	-3.22549621246096	0.00125754499701735	0.0449036715416455	n/a	RNaseP_bact_a	PROKKA_05001
PROKKA_05103_sense	45.9528467096917	-1.44581958652796	0.405278010594148	-3.56747602567519	0.000360436344778299	0.0166266354067349	pctB_4	chemotactic transducer PctB	PROKKA_05103
PROKKA_05104_igbot	78.2018979313203	-3.32547160935568	0.420019286514724	-7.91742597572148	2.42477897629139e-15	6.15191950274349e-13	ampE	inner membrane protein AmpE	PROKKA_05104
PROKKA_05110_antis	127.413420679534	-1.51835769004208	0.451513402496378	-3.36281864867623	0.000771510287926431	0.0303597170853009	n/a	ISPsy2 transposase	PROKKA_05110
PROKKA_05110_igbot	2465.70100532012	-0.889296365463131	0.243484958684737	-3.65236674276289	0.000259834439172208	0.0127160600409099	n/a	ISPsy2 transposase	PROKKA_05110
PROKKA_05111_igtop	17.5087630934882	-2.54657467108037	0.720592891724511	-3.53399915587004	0.000409322385836767	0.0185271226378041	pilA	type 4 fimbrial precursor PilA	PROKKA_05111
PROKKA_05112_igtop	158.199700487811	-1.11101780728164	0.324278066398977	-3.42612690281277	0.000612254256806917	0.0256641012603282	pilB	type 4 fimbrial biogenesis protein PilB	PROKKA_05112
PROKKA_05128_igtop	18.4065969173886	-3.73294664315865	0.698534623443771	-5.34396795502455	9.09336508126668e-08	8.9458298722951e-06	soj_4	chromosome partitioning protein Soj	PROKKA_05128
PROKKA_05128_sense	67.8755912370989	-3.23116255811565	0.413174654330219	-7.82033100107158	5.26846190267837e-15	1.24000991486062e-12	soj_4	chromosome partitioning protein Soj	PROKKA_05128
PROKKA_05129_sense	114.438118145022	-3.13451665931066	0.392442856212757	-7.98719255475841	1.38046383308459e-15	3.59704103101852e-13	n/a	hypothetical protein	PROKKA_05129
PROKKA_05130_sense	18.5803838203074	-3.44538959616961	0.620459782135421	-5.55296200554966	2.80869140856341e-08	2.91630399824432e-06	n/a	hypothetical protein	PROKKA_05130
PROKKA_05131_sense	87.4171551019339	-3.29960485142938	0.371251043321757	-8.88779953830237	6.23310066031589e-19	2.40373293864422e-16	n/a	hypothetical protein	PROKKA_05131
PROKKA_05132_sense	44.0530318936246	-3.35217308206657	0.450223042958744	-7.44558310484732	9.65171497306321e-14	1.9385871678188e-11	n/a	hypothetical protein	PROKKA_05132
PROKKA_05133_sense	13.6141749825982	-4.19152727799802	0.817649408925403	-5.1263135914288	2.95470314570057e-07	2.58966300251811e-05	n/a	hypothetical protein	PROKKA_05133
PROKKA_05134_sense	208.175498611969	-3.29690581559486	0.347275845285866	-9.49362260678096	2.23141773061004e-21	1.34456864630071e-18	n/a	hypothetical protein	PROKKA_05134
PROKKA_05135_sense	29.5097137289315	-3.22728871364351	0.497093219338832	-6.49232093315622	8.45239565588763e-11	1.18100792055671e-08	n/a	hypothetical protein	PROKKA_05135
PROKKA_05136_sense	109.330160657477	-2.94035973041741	0.327681353430114	-8.97322871636795	2.879473522673e-19	1.15670850967043e-16	dnaB_2	replicative DNA helicase	PROKKA_05136
PROKKA_05137_sense	40.6918124002235	-1.99248500403269	0.389731036693088	-5.11246171446634	3.1798744792954e-07	2.73724730847205e-05	n/a	hypothetical protein	PROKKA_05137
PROKKA_05138_igtop	27.1751648478096	-1.97160161340713	0.475319122784229	-4.14795348829704	3.35460527808456e-05	0.00205998404369511	n/a	hypothetical protein	PROKKA_05138
PROKKA_05139_sense	7.95161090742455	-2.79844048140671	0.822842507144763	-3.40094302021077	0.000671538238267316	0.0273177221735662	n/a	hypothetical protein	PROKKA_05139
PROKKA_05140_sense	10.6808965573063	-2.43368482552662	0.699023058753848	-3.4815515669328	0.000498517782896727	0.0220468346096667	n/a	hypothetical protein	PROKKA_05140
PROKKA_05141_sense	22.6779268604737	-2.79325162459995	0.539043526147208	-5.18186656384615	2.1967635363072e-07	1.97934553771381e-05	n/a	hypothetical protein	PROKKA_05141
PROKKA_05142_sense	20.5013781725069	-2.44183806509053	0.569427020860513	-4.28823707979373	1.80096810957268e-05	0.00118116554723743	n/a	hypothetical protein	PROKKA_05142
PROKKA_05143_sense	49.874262244114	-2.59927283750186	0.392618648271286	-6.6203499221103	3.58349569254774e-11	5.398200308102e-09	n/a	nucleoid-associated protein NdpA	PROKKA_05143
PROKKA_05144_sense	32.5742715935381	-2.53882650048016	0.448077604226651	-5.66604194570712	1.46133765862819e-08	1.58300633335218e-06	amrZ_2	alginate and motility regulator Z	PROKKA_05144
PROKKA_05145_sense	166.678963949426	-1.54144875490844	0.288893819828453	-5.3356930785981	9.51802850122002e-08	9.17633127802622e-06	n/a	transcriptional regulator	PROKKA_05145
PROKKA_05146_sense	35.962937370919	-1.69606651541925	0.398468695753766	-4.25646113105791	2.07688123661576e-05	0.0013348808001475	n/a	coproporphyrinogen III oxidase	PROKKA_05146
PROKKA_05147_sense	107.318998305724	-1.39422746230074	0.324980505175453	-4.29018799619384	1.78521931252823e-05	0.00117885612274552	n/a	hypothetical protein	PROKKA_05147
PROKKA_05150_igtop	22.4138693223799	-2.33340021641062	0.574937292817168	-4.05852993980798	4.93826029895477e-05	0.00288544045710442	n/a	integrating conjugative element protein	PROKKA_05150
PROKKA_05150_sense	59.3041282955286	-2.43872064521836	0.368284471953332	-6.62183945004173	3.54756253582734e-11	5.398200308102e-09	n/a	integrating conjugative element protein	PROKKA_05150
PROKKA_05151_sense	92.5530814917514	-3.27881652125981	0.357064474615809	-9.1827015969251	4.20409082789749e-20	2.13324419325051e-17	n/a	Putative integrase regulator R protein	PROKKA_05151
PROKKA_05152_igtop	77.5083329302723	-4.51816047564304	0.469369433277954	-9.62602196757761	6.2086646062586e-22	4.16447448703165e-19	n/a	putative antirepressor	PROKKA_05152
PROKKA_05152_sense	165.404494341935	-2.66573311922261	0.309590034700547	-8.61052624578518	7.27259465942597e-18	2.26177693908148e-15	n/a	putative antirepressor	PROKKA_05152
PROKKA_05153_igtop	10.5430511742494	-2.87108576234929	0.766158400467496	-3.7473788195723	0.000178692116433032	0.00921267751086023	n/a	single-stranded DNA-binding protein	PROKKA_05153
PROKKA_05153_sense	183.365587565999	-2.61771432253278	0.281875845312064	-9.28676353816238	1.59051077210797e-20	8.51895241882942e-18	n/a	single-stranded DNA-binding protein	PROKKA_05153
PROKKA_05154_igtop	12.785581496538	-2.12608238420019	0.624335030384148	-3.40535494683365	0.000660781068618944	0.0270555796174357	n/a	hypothetical protein	PROKKA_05154
PROKKA_05154_sense	24.9850056060806	-1.77376031218698	0.45250220426213	-3.9198931971599	8.85882188729833e-05	0.00496557568694437	n/a	hypothetical protein	PROKKA_05154
PROKKA_05155_antis	7.42526070025458	-2.69601846270679	0.829311906764507	-3.25091011079907	0.0011503622249689	0.041851480041227	n/a	hypothetical protein	PROKKA_05155
PROKKA_05159_sense	98.7241856949786	-2.81532954230142	0.326041371354331	-8.63488437251666	5.8786469474323e-18	1.88920117400649e-15	topA_3	DNA topoisomerase I	PROKKA_05159
PROKKA_05160_igtop	29.4277104676116	-2.47072785353651	0.487759184681294	-5.06546658911386	4.07401231345227e-07	3.47588962070738e-05	n/a	cspA	PROKKA_05160
PROKKA_05160_sense	349.90468213085	-1.10297424031142	0.295527042590273	-3.73222778749427	0.00018979375159949	0.00963053452195098	n/a	cspA	PROKKA_05160
PROKKA_05162_igtop	83.8817480603592	-3.24248711562217	0.353652477553971	-9.16856892407134	4.79339994900786e-20	2.31065844541924e-17	n/a	hypothetical protein	PROKKA_05162
PROKKA_05162_sense	148.377510081024	-1.38976317719694	0.317240387766672	-4.38078892470368	1.18250379420197e-05	0.000844482894807495	n/a	hypothetical protein	PROKKA_05162
PROKKA_05163_sense	52.3351972279484	-2.70647137619849	0.380964272741206	-7.10426559615218	1.20964034543275e-12	2.12038955823947e-10	n/a	SNF2 family helicase	PROKKA_05163
PROKKA_05165_igtop	688.057650760266	-1.83996004813952	0.303669860560833	-6.05908022857911	1.36902101584443e-09	1.67072552072863e-07	n/a	hypothetical protein	PROKKA_05165
PROKKA_05166_sense	31.9369689425724	-2.39619799385797	0.464426277807098	-5.15947978906836	2.47636953555819e-07	2.21061839743671e-05	n/a	type IV B pilus protein	PROKKA_05166
PROKKA_05167_sense	68.8397889757896	-2.39545974736182	0.349409479240108	-6.85573772231777	7.09454366299932e-12	1.19997360447327e-09	n/a	type IVB pilus formation outer membrane protein	PROKKA_05167
PROKKA_05168_sense	29.3846219805997	-2.30822966467398	0.44462599818094	-5.19139608146497	2.08723072380508e-07	1.91647537220998e-05	n/a	type IV b pilus protein	PROKKA_05168
PROKKA_05170_sense	40.3296824551833	-2.20569090352021	0.397229644911955	-5.55268452838935	2.81315498222924e-08	2.91630399824432e-06	xcpR_4	general secretion pathway protein E	PROKKA_05170
PROKKA_05171_sense	37.4484607205381	-3.21213195164973	0.486859302119278	-6.59765960651765	4.17698918666697e-11	6.19543888440866e-09	xcpS_4	general secretion pathway protein F	PROKKA_05171
