locus	CF39 Log2FoldChange_25vs29	CF39 padj_25vs29	CF39 Log2FoldChange_25vs33	CF39 padj_25vs33	CF39 Log2FoldChange_25vs37	CF39 padj_25vs37	CF39 Log2FoldChange_25vs41	CF39 padj_25vs41	gene	product	locusNumber
PROKKA_00087_igtop	0.938089308089197	0.000400256504212206	NA	NA	1.06552245088378	0.000109784411198611	2.09163593262889	3.87003828465864e-13	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00087_sense	1.36348013766565	1.77027373201559e-07	NA	NA	0.694028988959163	0.0135070774609368	0.848943462352003	0.0144581158569001	tssA1_1	"TssA1"	PROKKA_00087
PROKKA_00088_sense	1.101138517621	9.39556713167632e-06	NA	NA	NA	NA	NA	NA	tssB1_1	"TssB1"	PROKKA_00088
PROKKA_00089_sense	0.800127956410238	0.000124257125797948	0.819241345034153	0.0198276678165419	0.5742538377826	0.0132575010054963	NA	NA	tssC1	"TssC1"	PROKKA_00089
PROKKA_00090_sense	NA	NA	0.907406524148902	0.0308180182504942	NA	NA	NA	NA	hcp1_1	"Hcp1"	PROKKA_00090
PROKKA_00094_sense	1.36763486358072	0.00407969858254886	1.26446781295261	0.0455469834649605	1.45433589662999	0.00140184359980389	1.34791420210737	0.0106449748283114	tssG1_1	"TssG1"	PROKKA_00094
PROKKA_00096_sense	NA	NA	1.60526868698428	5.10456223425715e-05	0.859705889363289	0.0422428163699099	NA	NA	vgrG1_1	"VgrG1"	PROKKA_00096
PROKKA_00098_sense	NA	NA	NA	NA	0.746892329883935	0.00590930955951414	NA	NA	n/a	"PAAR motif-containing protein"	PROKKA_00098
PROKKA_00100_igtop	NA	NA	NA	NA	NA	NA	1.57914315060305	0.00371604193615978	vgrG4_1	"VgrG4"	PROKKA_00100
PROKKA_00104_antis	NA	NA	NA	NA	1.35409593414399	0.0199812175168075	1.45359474833425	0.0275597701872696	n/a	"hypothetical protein"	PROKKA_00104
PROKKA_00104_sense	0.980403486086211	0.00051464456821205	1.29774607744867	0.000557475464016301	1.18710757032473	9.52168862178803e-06	1.71948486125577	3.07212165203151e-07	n/a	"hypothetical protein"	PROKKA_00104
PROKKA_00129_igbot	NA	NA	NA	NA	NA	NA	-1.60337104822505	0.00367189977853036	n/a	"putative plasmid stabilisation system protein"	PROKKA_00129
PROKKA_00129_sense	NA	NA	NA	NA	NA	NA	-1.42706810275479	0.00493127637342342	n/a	"putative plasmid stabilisation system protein"	PROKKA_00129
PROKKA_00133_antis	NA	NA	NA	NA	NA	NA	2.07267977351026	0.0367122529581946	n/a	"putative alkylphosphonate uptake protein"	PROKKA_00133
PROKKA_00133_sense	NA	NA	NA	NA	-0.54700244143246	0.0252678891946649	NA	NA	n/a	"putative alkylphosphonate uptake protein"	PROKKA_00133
PROKKA_00142_antis	NA	NA	NA	NA	1.39460448743337	0.00773802480566185	NA	NA	n/a	"ABC transporter permease"	PROKKA_00142
PROKKA_00144_antis	NA	NA	NA	NA	NA	NA	1.25569727076002	0.020082674897258	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_igbot	NA	NA	NA	NA	NA	NA	1.32218056678825	0.0101320134448162	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00144_sense	NA	NA	NA	NA	NA	NA	-1.08985011369465	5.20024216668833e-06	ahpC	"alkyl hydroperoxide reductase subunit C"	PROKKA_00144
PROKKA_00145_antis	NA	NA	NA	NA	NA	NA	3.19602165117746	0.00251896190688284	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00145_sense	NA	NA	NA	NA	NA	NA	-1.37124607303727	0.00034323201687938	ahpF_1	"alkyl hydroperoxide reductase subunit F"	PROKKA_00145
PROKKA_00146_sense	NA	NA	NA	NA	NA	NA	3.53410759734162	7.69837874084063e-11	ppk2	"polyphosphate kinase"	PROKKA_00146
PROKKA_00165_antis	NA	NA	NA	NA	NA	NA	2.05164498059038	0.0262506452089214	n/a	"hypothetical protein"	PROKKA_00165
PROKKA_00165_igbot	1.28006101011154	0.00698520903128008	NA	NA	NA	NA	1.43178368661337	0.00320675116501823	n/a	"hypothetical protein"	PROKKA_00165
PROKKA_00166_igbot	NA	NA	NA	NA	1.76591004816388	0.00232918039706281	1.90505655769554	0.00175908925547018	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00166_sense	NA	NA	NA	NA	NA	NA	-1.6315982521768	1.10378376684841e-05	opdC_1	"histidine porin OpdC"	PROKKA_00166
PROKKA_00169_igtop	NA	NA	NA	NA	-0.456713495049403	0.0281458130755259	-1.49073642703142	1.06298492171859e-05	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00169_sense	NA	NA	NA	NA	NA	NA	-0.949171972119866	0.000349477210155254	n/a	"putative outer membrane protein"	PROKKA_00169
PROKKA_00176_sense	NA	NA	NA	NA	NA	NA	-0.895678574074316	0.00486145109071278	siaA	"SiaA"	PROKKA_00176
PROKKA_00205_sense	1.92145268462895	4.54419306908114e-05	2.05082843700547	0.0109024040289709	2.1433781382395	2.21106093710486e-06	4.95049340330666	1.16961426841135e-08	n/a	"hypothetical protein"	PROKKA_00205
PROKKA_00206_igtop	2.92782027516479	1.70716114250381e-13	2.27719162330365	2.17765732875517e-06	2.12749179736602	4.22852093349921e-06	2.86599862515668	0.00839341953654978	n/a	"putative esterase"	PROKKA_00206
PROKKA_00212_igbot	NA	NA	NA	NA	NA	NA	-1.61070527988596	0.0498110888670071	ampR_2	"transcriptional regulator AmpR"	PROKKA_00212
PROKKA_00229_sense	NA	NA	NA	NA	1.62577294108055	0.00345286060927452	NA	NA	dapA_1	"dihydrodipicolinate synthase"	PROKKA_00229
PROKKA_00230_antis	NA	NA	NA	NA	NA	NA	-0.743472903585832	0.00729552302491185	n/a	"class II aldolase/adducin domain-containing protein"	PROKKA_00230
PROKKA_00231_igtop	NA	NA	NA	NA	NA	NA	-1.05261461906261	0.0419197111704545	pauR_1	"PauR"	PROKKA_00231
PROKKA_00231_sense	NA	NA	NA	NA	NA	NA	-1.23127014661151	0.0273520377109518	pauR_1	"PauR"	PROKKA_00231
PROKKA_00260_sense	NA	NA	NA	NA	NA	NA	1.36590359411025	0.00114153501080355	hudA_1	"HudA"	PROKKA_00260
PROKKA_00264_sense	NA	NA	NA	NA	NA	NA	1.02642377657197	0.000482573398862693	n/a	"ISPsy11 transposase OrfA"	PROKKA_00264
PROKKA_00266_antis	NA	NA	NA	NA	0.585498520373137	0.0214161892302247	NA	NA	n/a	"hypothetical protein"	PROKKA_00266
PROKKA_00266_sense	NA	NA	NA	NA	0.868558391559614	0.00242044776555814	1.08660531394508	0.019174179743079	n/a	"hypothetical protein"	PROKKA_00266
PROKKA_00270_igbot	NA	NA	NA	NA	-0.763721350279813	0.00195624919829455	-1.64554938178414	3.76909039731359e-05	n/a	"tRNA-Arg"	PROKKA_00270
PROKKA_00271_sense	NA	NA	NA	NA	-1.11267319291563	0.00026494284040717	NA	NA	gabD_1	"succinate-semialdehyde dehydrogenase"	PROKKA_00271
PROKKA_00273_sense	NA	NA	-1.12827484579044	0.0131144984016635	-1.22428708169489	0.000389569073748635	-1.06704528675849	0.00721868723087609	gabT	"4-aminobutyrate aminotransferase"	PROKKA_00273
PROKKA_00274_igtop	NA	NA	NA	NA	-1.26380044786286	0.0192623255920608	-1.98729173367804	0.00037299286426346	chpA_2	"component of chemotactic signal transduction system"	PROKKA_00274
PROKKA_00282_sense	NA	NA	NA	NA	NA	NA	2.40283463195383	0.000886171139691966	vfr_1	"transcriptional regulator Vfr"	PROKKA_00282
PROKKA_00284_sense	0.901007279441617	0.000528329265165	NA	NA	NA	NA	NA	NA	n/a	"putative putative Zn-dependent protease with chaperone function"	PROKKA_00284
PROKKA_00290_sense	NA	NA	NA	NA	NA	NA	-1.33526112632409	0.0027248542234925	sbp	"sulfate-binding protein precursor"	PROKKA_00290
PROKKA_00291_sense	NA	NA	NA	NA	NA	NA	-1.63618575031821	0.000290870613754236	n/a	"hypothetical protein"	PROKKA_00291
PROKKA_00293_igtop	-0.944386692400647	0.00272316715938204	NA	NA	-1.33774062473257	1.96545481502346e-05	-1.32176585797331	0.000375064978737796	desA_1	"delta-9 fatty acid desaturase DesA"	PROKKA_00293
PROKKA_00293_sense	NA	NA	NA	NA	-0.642914424091546	0.00143994363881671	NA	NA	desA_1	"delta-9 fatty acid desaturase DesA"	PROKKA_00293
PROKKA_00298_igbot	NA	NA	NA	NA	1.21298054115455	0.00148540409510316	NA	NA	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00298_igtop	NA	NA	-0.774724336900276	0.0322098883244227	-0.569064561808809	0.0252723678956115	-0.826874757608047	0.00231310672100277	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00298_sense	-0.409488316897784	0.0342487014823017	-0.710035597342527	0.0267773407282009	-0.989522632125721	2.3825357646189e-09	-1.33230579538959	2.86286835865875e-08	oprE	"Anaerobically-induced outer membrane porin OprE precursor"	PROKKA_00298
PROKKA_00300_sense	1.35006345771211	0.000516233479246197	NA	NA	1.24380671397598	0.000887362528065925	1.24606940872659	0.00726344408217688	aguB_1	"N-carbamoylputrescine amidohydrolase"	PROKKA_00300
PROKKA_00302_sense	NA	NA	NA	NA	NA	NA	1.62154216278782	0.0124334698194015	spuD_1	"polyamine transport protein"	PROKKA_00302
PROKKA_00303_sense	NA	NA	NA	NA	-0.483711338797967	0.0420075912159725	NA	NA	spuI	"Glutamylpolyamine synthetase"	PROKKA_00303
PROKKA_00305_sense	NA	NA	NA	NA	-0.557979679755304	0.0414598656002509	NA	NA	spuA	"putative glutamine amidotransferase"	PROKKA_00305
PROKKA_00306_sense	NA	NA	NA	NA	-0.484042173712842	0.0415861650421888	NA	NA	spuB	"Glutamylpolyamine synthetase"	PROKKA_00306
PROKKA_00309_sense	NA	NA	NA	NA	NA	NA	-0.682030827391566	0.0260965992933769	spuE_2	"polyamine transport protein"	PROKKA_00309
PROKKA_00311_antis	NA	NA	NA	NA	NA	NA	1.35577392715038	0.00104374471260626	spuG	"polyamine transport protein PotH"	PROKKA_00311
PROKKA_00314_igbot	NA	NA	NA	NA	NA	NA	1.79947283862062	0.0363738195714979	oruR_1	"transcriptional regulator OruR"	PROKKA_00314
PROKKA_00315_sense	NA	NA	NA	NA	-1.17700628122255	2.09998692948308e-07	-0.86193434213597	0.00681817747734303	n/a	"hypothetical protein"	PROKKA_00315
PROKKA_00325_igbot	NA	NA	NA	NA	NA	NA	-1.13389085766877	0.0144236359328823	n/a	"ATPase"	PROKKA_00325
PROKKA_00325_sense	NA	NA	NA	NA	NA	NA	-1.6074751530105	4.86561502800965e-08	n/a	"ATPase"	PROKKA_00325
PROKKA_00326_sense	NA	NA	NA	NA	-0.49120308580517	0.00995086050150379	-1.08192047297969	4.4616905171e-05	serA_1	"D-3-phosphoglycerate dehydrogenase"	PROKKA_00326
PROKKA_00327_antis	NA	NA	NA	NA	-0.419470218800633	0.0170294309482534	-1.20650684319731	1.19176012777562e-07	n/a	"P2"	PROKKA_00327
PROKKA_00329_igtop	NA	NA	NA	NA	NA	NA	-2.04233798682715	0.0358547726806506	n/a	"putative fumarylacetoacetate hydrolase family protein"	PROKKA_00329
PROKKA_00342_igbot	NA	NA	NA	NA	NA	NA	-0.949544025778242	0.0188803518833244	rpiA	"ribose 5-phosphate isomerase"	PROKKA_00342
PROKKA_00348_sense	NA	NA	NA	NA	-1.27687115327839	0.0332028307820167	-1.43314621755604	0.0255104845780619	n/a	"putative hydrolase"	PROKKA_00348
PROKKA_00353_sense	NA	NA	NA	NA	-0.718801262283323	0.0126636734773968	-0.913648653235984	0.0069102712588896	n/a	"putative permease"	PROKKA_00353
PROKKA_00354_sense	NA	NA	NA	NA	-0.868855265949498	0.0292014503739962	-1.25507905906068	0.00526310488096503	lgt	"prolipoprotein diacylglyceryl transferase"	PROKKA_00354
PROKKA_00367_igbot	NA	NA	NA	NA	NA	NA	-0.947417579715493	0.047890478646426	n/a	"putative SAM-dependent methyltransferase"	PROKKA_00367
PROKKA_00367_sense	NA	NA	NA	NA	NA	NA	-1.08966439185668	0.00597598867345635	n/a	"putative SAM-dependent methyltransferase"	PROKKA_00367
PROKKA_00376_sense	NA	NA	NA	NA	NA	NA	-0.864053588374263	0.0130474158745863	coaD	"phosphopantetheine adenylyltransferase"	PROKKA_00376
PROKKA_00381_sense	NA	NA	NA	NA	1.35959627312041	0.00995086050150379	1.59566005925771	0.00492783271468608	n/a	"putative acetyltransferase"	PROKKA_00381
PROKKA_00382_igbot	1.26672344451756	0.0113675358821578	1.537766192274	0.0419342714003115	1.1448553855989	0.0268666089810613	2.1397177956838	6.78016776448001e-06	n/a	"putative hydrolase"	PROKKA_00382
PROKKA_00385_sense	NA	NA	NA	NA	-0.815395430395372	0.0264284419858941	-1.06466812917784	0.0100916493316121	n/a	"putative peptidase"	PROKKA_00385
PROKKA_00390_igtop	NA	NA	NA	NA	0.853176690075831	0.00019537377704474	NA	NA	rpoH	"sigma factor RpoH"	PROKKA_00390
PROKKA_00390_sense	NA	NA	NA	NA	0.525071235916858	0.00275839052306686	NA	NA	rpoH	"sigma factor RpoH"	PROKKA_00390
PROKKA_00396_igtop	NA	NA	NA	NA	NA	NA	-0.979713607669608	0.0367588436997031	micA	"DNA mismatch repair protein MicA"	PROKKA_00396
PROKKA_00403_igbot	NA	NA	NA	NA	NA	NA	1.53783169735456	0.0471600712217604	n/a	"putative methionine biosynthesis protein"	PROKKA_00403
PROKKA_00404_sense	NA	NA	NA	NA	NA	NA	-1.08834521013518	6.78742046476339e-05	metX	"homoserine O-acetyltransferase"	PROKKA_00404
PROKKA_00410_igtop	-1.23543934534193	0.00022879016716769	NA	NA	-0.828873468216408	0.0183518887710162	-1.08158149653281	0.0204943684338309	pilT_1	"twitching motility protein PilT"	PROKKA_00410
PROKKA_00410_sense	NA	NA	NA	NA	-0.720471721746928	0.0250653841879769	-0.816553689887595	0.0275851340057051	pilT_1	"twitching motility protein PilT"	PROKKA_00410
PROKKA_00413_sense	NA	NA	NA	NA	-1.07854769572715	0.0244986397609836	-1.18517010581741	0.0270386128914775	n/a	"TM2 domain-containing protein"	PROKKA_00413
PROKKA_00414_sense	NA	NA	NA	NA	NA	NA	-1.46627817039825	0.00718907591581767	n/a	"cystathionine beta-synthase"	PROKKA_00414
PROKKA_00415_sense	NA	NA	NA	NA	NA	NA	-1.42793411639107	0.0178162393016432	metZ_1	"o-succinylhomoserine sulfhydrylase"	PROKKA_00415
PROKKA_00423_igtop	0.783906811517235	6.12148434063207e-05	NA	NA	0.846081365050399	2.73614411538901e-05	2.41478906827416	5.91535800150495e-21	pilG_1	"twitching motility protein PilG"	PROKKA_00423
PROKKA_00423_sense	NA	NA	NA	NA	NA	NA	0.551849304590661	0.049130320259678	pilG_1	"twitching motility protein PilG"	PROKKA_00423
PROKKA_00426_sense	NA	NA	NA	NA	NA	NA	0.662579012690555	0.0367339011450987	pilJ_1	"twitching motility protein PilJ"	PROKKA_00426
PROKKA_00434_sense	NA	NA	NA	NA	1.3780915143713	0.0077087412568316	NA	NA	n/a	"16S ribosomal RNA methyltransferase RsmE"	PROKKA_00434
PROKKA_00435_sense	0.689205275708509	0.00376407501855849	NA	NA	0.904247660079631	1.75693739153035e-05	NA	NA	bioA	"adenosylmethionine-8-amino-7-oxononanoate aminotransferase"	PROKKA_00435
PROKKA_00437_sense	NA	NA	NA	NA	-0.410391951122729	0.0468612037405114	-0.862925489311563	0.0144895666170287	n/a	"cytochrome b561"	PROKKA_00437
PROKKA_00438_sense	-0.759873900606977	0.000143391147844339	NA	NA	-0.676784004753055	0.00341970419263652	-1.42935864202616	6.50600708272021e-07	pasP	"PasP"	PROKKA_00438
PROKKA_00439_sense	NA	NA	NA	NA	NA	NA	-0.823603390247003	0.0114494857377599	mexR_1	"multidrug resistance operon repressor MexR"	PROKKA_00439
PROKKA_00440_igtop	-0.943600699776519	3.54034334620218e-06	NA	NA	-0.937663346937909	3.496656906799e-05	-1.83270657275165	1.04344865023664e-08	mexA	"Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor"	PROKKA_00440
PROKKA_00440_sense	NA	NA	NA	NA	-0.739622907108085	0.000378027063764984	-1.38267123487806	3.82165915599099e-07	mexA	"Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein MexA precursor"	PROKKA_00440
PROKKA_00441_sense	NA	NA	NA	NA	-0.846082836104117	2.91316948176997e-07	-1.57824508701519	1.94466821582749e-11	mexB	"Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexB"	PROKKA_00441
PROKKA_00442_sense	-0.517954666538343	0.0180679312276846	NA	NA	-0.758539490656057	0.000221455436567452	-1.38535160492088	1.04596117783495e-06	oprM_1	"Major intrinsic multiple antibiotic resistance efflux outer membrane protein OprM precursor"	PROKKA_00442
PROKKA_00446_igbot	NA	NA	NA	NA	NA	NA	-1.49047166333724	0.0274241372021215	spoT_1	"guanosine-3'5'-bis(diphosphate) 3'-pyrophosphohydrolase"	PROKKA_00446
PROKKA_00451_igtop	-0.833736830494103	0.0146126086947217	NA	NA	NA	NA	NA	NA	n/a	"putative transcriptional regulator"	PROKKA_00451
PROKKA_00462_sense	NA	NA	NA	NA	0.842894878517802	0.000180365446943797	NA	NA	n/a	"putative long-chain acyl-CoA thioester hydrolase family protein"	PROKKA_00462
PROKKA_00468_sense	NA	NA	NA	NA	-1.00527660070939	0.0298646626850987	-1.60242074057253	0.00168252702887274	dbpA_1	"RNA helicase DbpA"	PROKKA_00468
PROKKA_00469_antis	-1.18512185499406	0.00496393925357037	NA	NA	-2.29167926042232	1.05287701312233e-08	-1.34971208803649	0.00431050997320643	n/a	"cspA"	PROKKA_00469
PROKKA_00469_igtop	NA	NA	NA	NA	NA	NA	-1.13428514831199	0.000529556436347955	n/a	"cspA"	PROKKA_00469
PROKKA_00469_sense	NA	NA	NA	NA	-0.824729636397655	0.000425699265177825	-1.48998693846767	7.8270519339123e-06	n/a	"cspA"	PROKKA_00469
PROKKA_00470_antis	NA	NA	NA	NA	-1.79136683011081	0.0490313801205712	NA	NA	capB_1	"cold acclimation protein B"	PROKKA_00470
PROKKA_00470_sense	NA	NA	NA	NA	-1.12478170298357	5.19737784039753e-08	-1.49657137137437	7.79074064002966e-05	capB_1	"cold acclimation protein B"	PROKKA_00470
PROKKA_00474_sense	NA	NA	NA	NA	NA	NA	2.24454996359421	0.00698247302063029	clpB_1	"ClpB protein"	PROKKA_00474
PROKKA_00486_sense	NA	NA	NA	NA	2.22211742443323	0.000106939755859031	NA	NA	fiuA_2	"Ferrichrome receptor FiuA"	PROKKA_00486
PROKKA_00488_sense	NA	NA	NA	NA	2.51423163223729	0.00333130209223004	NA	NA	fiuI_1	"FiuI"	PROKKA_00488
PROKKA_00498_sense	NA	NA	NA	NA	-0.875366100381842	2.12162512600944e-06	-1.51004505307812	4.27252983642635e-09	glcB	"malate synthase G"	PROKKA_00498
PROKKA_00499_igbot	NA	NA	-0.835607629543802	0.0390913094595371	-0.849936518930087	0.00186994599547092	-1.93388102775607	9.06156178754505e-12	n/a	"putative acetyltransferase"	PROKKA_00499
PROKKA_00501_igbot	NA	NA	NA	NA	NA	NA	-1.51131543321156	0.00957237740096552	n/a	"putative permease"	PROKKA_00501
PROKKA_00501_igtop	NA	NA	NA	NA	1.62177268588925	1.7716327058711e-06	2.25141882279208	4.84342281433106e-06	n/a	"putative permease"	PROKKA_00501
PROKKA_00513_antis	NA	NA	NA	NA	NA	NA	0.749967948448367	0.0112724655492124	n/a	"hypothetical protein"	PROKKA_00513
PROKKA_00514_antis	NA	NA	NA	NA	1.06858506797301	0.00498505369914007	1.29764802022687	0.00493504355654326	cupB2_1	"chaperone CupB2"	PROKKA_00514
PROKKA_00515_sense	0.449620834615831	0.0220386806395148	NA	NA	NA	NA	NA	NA	bioB	"biotin synthase"	PROKKA_00515
PROKKA_00521_igtop	-0.862059571607124	0.000125035996351764	NA	NA	NA	NA	-1.34096508048621	0.000225526696720698	liuA_1	"putative isovaleryl-CoA dehydrogenase"	PROKKA_00521
PROKKA_00521_sense	NA	NA	NA	NA	NA	NA	-1.0035954396233	0.00913501674040794	liuA_1	"putative isovaleryl-CoA dehydrogenase"	PROKKA_00521
PROKKA_00522_igtop	NA	NA	NA	NA	NA	NA	3.68846035289288	0.00157177828597878	gcdH_2	"glutaryl-CoA dehydrogenase"	PROKKA_00522
PROKKA_00526_sense	NA	NA	NA	NA	NA	NA	3.73748352689019	0.00306737087681411	nirJ	"heme d1 biosynthesis protein NirJ"	PROKKA_00526
PROKKA_00531_sense	NA	NA	NA	NA	NA	NA	5.4762191401418	8.1995031423124e-05	nirF_2	"heme d1 biosynthesis protein NirF"	PROKKA_00531
PROKKA_00533_sense	NA	NA	NA	NA	NA	NA	6.0186629556438	0.000476889547139751	nirM	"cytochrome c-551 precursor"	PROKKA_00533
PROKKA_00534_sense	NA	NA	2.89736679015887	0.000927395401651891	NA	NA	5.56567705554671	2.18986976778329e-19	nirS	"nitrite reductase precursor"	PROKKA_00534
PROKKA_00535_igtop	NA	NA	NA	NA	1.52084699311313	0.0468989352673891	2.29610714514533	0.000810603103935852	nirQ_1	"regulatory protein NirQ"	PROKKA_00535
PROKKA_00542_sense	1.34563681921481	0.000284148410120723	3.36023173041568	0.00476381012710635	NA	NA	2.83258063963526	5.04812609562453e-18	dnr	"transcriptional regulator Dnr"	PROKKA_00542
PROKKA_00543_igtop	NA	NA	NA	NA	0.753319400091888	0.00240715921557288	NA	NA	n/a	"RsmY"	PROKKA_00543
PROKKA_00544_sense	NA	NA	NA	NA	-1.64844856277972	0.00785450673130034	-1.76459606140555	0.0105474183806087	cynR_2	"transcriptional regulator CynR"	PROKKA_00544
PROKKA_00562_sense	NA	NA	NA	NA	NA	NA	2.9886137487601	8.11136568102619e-05	gbcB_1	"GbcB"	PROKKA_00562
PROKKA_00563_sense	NA	NA	NA	NA	NA	NA	-0.96097696763818	0.000535487144946519	metK	"methionine adenosyltransferase"	PROKKA_00563
PROKKA_00565_igtop	-0.893444152837987	0.00569057310288103	NA	NA	NA	NA	-1.25175588369239	0.00109889379584255	tktA	"transketolase"	PROKKA_00565
PROKKA_00568_igtop	NA	NA	NA	NA	NA	NA	-2.17687277156833	0.0422895307837883	epd	"D-erythrose 4-phosphate dehydrogenase"	PROKKA_00568
