"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_00014_antis"	16.5395997697306	-0.0373285997892296	0.170428948020929	-0.218258740656733	0.82722751966453	0.99977416150028
"PROKKA_00015_igtop"	5.8415589303515	0.168792579270268	0.139001744016092	1.21572796477553	0.224088567631951	0.99977416150028
"PROKKA_00015_igbot"	27.2439000088106	0.115042535092965	0.178456994089431	0.644735927447819	0.519098329688544	0.99977416150028
"PROKKA_00015_sense"	15.4558606951314	-0.0346142237983596	0.168973563542158	-0.203947888987145	0.838394221471397	0.99977416150028
"PROKKA_00015_antis"	1.57062005500632	-0.0994640656772504	0.085828350085778	-1.19088381142364	0.2336992005765	NA
"PROKKA_00016_igbot"	31.4203154074875	-0.122251714570702	0.1789738655401	-0.681043206835486	0.4958441514892	0.99977416150028
"PROKKA_00016_sense"	164.308076242277	0.160254179275266	0.168810091877073	0.948912728327285	0.34266500035834	0.99977416150028
"PROKKA_00016_antis"	2.5819938883169	0.0723073727535774	0.104618434587398	0.693371956458157	0.488076156565103	NA
"PROKKA_00017_sense"	67.3330947501493	0.0417923869179046	0.175379334156194	0.238155914268287	0.811760168735039	0.99977416150028
"PROKKA_00018_sense"	74.3847066796097	0.0768792052718207	0.176133028771538	0.435967319227966	0.662860440940312	0.99977416150028
"PROKKA_00019_igbot"	14.9518030137928	0.116681396550147	0.164404560177057	0.707365564791921	0.479339330548495	0.99977416150028
"PROKKA_00019_sense"	660.167500887688	-0.0775389598324276	0.158875296485208	-0.487968830955186	0.625571918807889	0.99977416150028
"PROKKA_00019_antis"	10.4386937200215	0.0451024710617999	0.158974121431504	0.285199647298593	0.775491190560191	0.99977416150028
"PROKKA_00020_igtop"	86.6541450249671	-0.20222811424515	0.179413549090335	-1.12495970285618	0.260606110708019	0.99977416150028
"PROKKA_00020_igbot"	274.933734844983	-0.27157560848725	0.170691075945521	-1.59024620681318	0.111779318813706	0.99977416150028
"PROKKA_00020_sense"	277.486637422192	0.0533678120197506	0.159534059876716	0.334495090052509	0.73800599531988	0.99977416150028
"PROKKA_00020_antis"	2.03731246784453	0.0130366354197506	0.0945154435034361	0.139132984404975	0.88934506391967	NA
"PROKKA_00022_igtop"	115.736007550728	-0.00901388655166291	0.169499326673112	-0.0531590580359996	0.957605176418499	0.99977416150028
"PROKKA_00022_sense"	21.3888194965521	-0.0331584216247823	0.171097045500062	-0.193312020171879	0.846714613144078	0.99977416150028
"PROKKA_00022_antis"	7.2729420818368	0.131797732686469	0.147550422703665	0.896513345298917	0.369978656008966	0.99977416150028
"PROKKA_00023_sense"	16.0184425439078	0.070800654331572	0.172810124809696	0.409260792454991	0.682348285220117	0.99977416150028
"PROKKA_00023_antis"	5.57429910129301	0.0850981694636849	0.127920427167104	0.658340121394714	0.510319602460812	0.99977416150028
"PROKKA_00024_igtop"	5.09725870673665	-0.151280789389129	0.130980967523005	-1.16449208095883	0.244224650725994	0.99977416150028
"PROKKA_00024_sense"	120.609543263726	0.0682694876199332	0.167896452895799	0.406636813304131	0.684274755043151	0.99977416150028
"PROKKA_00024_antis"	3.63300135791568	-0.114096878206067	0.114311107000669	-1.03624943210761	0.300085790735388	NA
"PROKKA_00025_igtop"	3.86491727531264	-0.0518586784409364	0.122849506655095	-0.422301707112954	0.67280481228067	NA
"PROKKA_00025_sense"	30.9987403812682	-0.0481979303000588	0.17790929499054	-0.269600065663951	0.787467949820387	0.99977416150028
"PROKKA_00026_igtop"	11.6672204550727	-0.108968796798234	0.165159077577414	-0.660347860919282	0.509030623015437	0.99977416150028
"PROKKA_00026_sense"	11.4923270174351	-0.0881825467779284	0.163660542221107	-0.535954509552916	0.591989990266916	0.99977416150028
"PROKKA_00027_sense"	3.19011307738198	-0.0228191039002284	0.115476290383669	-0.196926868989784	0.843884766958601	NA
"PROKKA_00031_sense"	2.95111487157859	-0.021113446797642	0.111977249638998	-0.189155613124806	0.849970855171139	NA
"PROKKA_00031_antis"	4.60850746141841	0.0918177370284622	0.131199042064393	0.697092213538315	0.485745086781332	NA
"PROKKA_00032_igtop"	5.28579441003025	-0.0264860653558884	0.131495800467836	-0.202403868308397	0.839601004515339	0.99977416150028
"PROKKA_00032_sense"	14.6678605733713	0.0840213927462208	0.169721089898372	0.494198831646284	0.621165764811845	0.99977416150028
"PROKKA_00033_sense"	2.27587656806479	0.0419409498192887	0.0943139477247589	0.440562202842829	0.659529971180433	NA
"PROKKA_00034_sense"	2.79079937215007	-0.00717244713777588	0.107502972250736	-0.0668858246355108	0.946672598067996	NA
"PROKKA_00034_antis"	4.4868356085873	0.0723866885393067	0.128913231379153	0.560274382697633	0.575292297951183	NA
"PROKKA_00035_sense"	11.7062895343837	-0.0601817633157058	0.163691486646056	-0.366860069078729	0.713723398068685	0.99977416150028
"PROKKA_00035_antis"	16.6233927303007	0.00183245965969363	0.173412955675326	0.0105533097130956	0.991579833410458	0.99977416150028
"PROKKA_00036_igbot"	1.53397271203209	-0.0367478732642318	0.0849176413768453	-0.427423880542178	0.669070616776546	NA
"PROKKA_00036_sense"	24.5808479946523	-0.145907962035338	0.176280833501368	-0.829026961538076	0.40708915099178	0.99977416150028
"PROKKA_00037_sense"	175.957866664803	-0.363752880515962	0.167409657087452	-2.17343418643754	0.029747654170649	0.99977416150028
"PROKKA_00037_antis"	9.93350160608242	-0.202851705109988	0.155787391222537	-1.30970454525189	0.190295805361484	0.99977416150028
"PROKKA_00038_igtop"	5.62455947340718	0.100606571261359	0.126941338698536	0.795411967180837	0.426373900908463	0.99977416150028
"PROKKA_00038_sense"	23.8244697077703	0.14702768337386	0.177474746872948	0.829082822324468	0.40705754314901	0.99977416150028
"PROKKA_00038_antis"	2.1003698951141	-0.0295799705058323	0.0953737082879962	-0.305008594158049	0.76035960682149	NA
"PROKKA_00039_igtop"	17.4875290521331	-0.0276557207777305	0.173742800735162	-0.159551279750926	0.873234560313041	0.99977416150028
"PROKKA_00039_sense"	48.8993311404366	-0.00985640780382463	0.177900080081051	-0.0554344843608408	0.9557923235172	0.99977416150028
"PROKKA_00040_igtop"	1290.50597938075	-0.00573250112014806	0.167737551493341	-0.0341710240871647	0.972740772470449	0.99977416150028
"PROKKA_00040_igbot"	5.77038355267054	-0.00203231246043814	0.136308367018712	-0.014787031257642	0.988202086009009	0.99977416150028
"PROKKA_00040_sense"	214.227496038176	0.231352714652215	0.165774199663353	1.39508155941964	0.162991246335675	0.99977416150028
"PROKKA_00040_antis"	4.05250835231402	0.0591824852988828	0.121606077134572	0.489475690071374	0.624504961158342	NA
"PROKKA_00041_igtop"	18.6167776685105	0.0639981480093214	0.173177590863721	0.368827004310983	0.712256675031569	0.99977416150028
"PROKKA_00041_igbot"	3.78519155721289	0.0553297903183486	0.114164893237355	0.489182634568102	0.624712402612688	NA
"PROKKA_00041_sense"	5.96686541910211	0.0494633350993918	0.137179981747457	0.363432047135559	0.716282165839279	0.99977416150028
"PROKKA_00042_sense"	623.72498692798	0.26651483302785	0.178690665288694	1.49328378957561	0.135362917033141	0.99977416150028
"PROKKA_00042_antis"	35.8121233396932	-0.163849210150698	0.179340579545738	-0.915542154651492	0.359907082863339	0.99977416150028
"PROKKA_00043_igtop"	1526.5666266707	0.0991721338051047	0.158221623194203	0.628261803140147	0.529832449589344	0.99977416150028
"PROKKA_00043_igbot"	280.926788043293	0.0733583586852642	0.178218476663029	0.411943354852954	0.680380942374417	0.99977416150028
"PROKKA_00043_sense"	804.687017591609	0.24571374414465	0.172906927464752	1.42178535182431	0.15508857325778	0.99977416150028
"PROKKA_00043_antis"	194.933780252748	0.0276926928859434	0.173859993727978	0.159416134039205	0.8733410283335	0.99977416150028
"PROKKA_00044_igtop"	416.137550505553	0.308501575579161	0.175880466189778	1.75593640605025	0.0790992677852902	0.99977416150028
"PROKKA_00044_igbot"	1463.06278808732	0.13729249653209	0.174650845115924	0.786294124155334	0.431695194051161	0.99977416150028
"PROKKA_00044_sense"	10.6430958768536	0.0991206473206075	0.161832412594257	0.612736075851993	0.540050864507885	0.99977416150028
"PROKKA_00044_antis"	1.74385054839932	-0.0228870149415704	0.0867694404838006	-0.269593881850281	0.787472707702157	NA
"PROKKA_00045_igtop"	916.738493356315	0.181975348635086	0.178678073988842	1.01913998588711	0.308136513294505	0.99977416150028
"PROKKA_00045_igbot"	92.9209772670005	0.0428937426184917	0.177856113713754	0.241586799635583	0.809100351521758	0.99977416150028
"PROKKA_00045_sense"	4.76766592000701	-0.0293229751636034	0.129310583069648	-0.229584729424404	0.818414474096095	NA
"PROKKA_00045_antis"	12.0528080255096	-0.0756410747053018	0.160641567061744	-0.470696711103897	0.63785733339286	0.99977416150028
"PROKKA_00046_igtop"	5.57869449765047	-0.0211680394419355	0.137048151243174	-0.152975444611808	0.878417639709872	0.99977416150028
"PROKKA_00046_igbot"	2.12464088678568	-0.0728991002048738	0.0972028022091733	-0.765347663515859	0.444064548876557	NA
"PROKKA_00046_sense"	19.4243305760074	0.0761523113942068	0.175613446467266	0.433216520049778	0.664857478381586	0.99977416150028
"PROKKA_00046_antis"	2.08551946599975	-0.04902632874585	0.0932975585507423	-0.543268464959455	0.586944973326931	NA
"PROKKA_00047_sense"	3.29736427024714	0.00717284871228374	0.113318741981025	0.0642138200320224	0.948799973312109	NA
"PROKKA_00047_antis"	6.0408321978648	-0.160686824979688	0.13838947231848	-1.16123396252292	0.24554676669681	0.99977416150028
"PROKKA_00049_igtop"	1.89251337400788	0.00749377656307223	0.0935842251000334	0.079485788620756	0.936646234884673	NA
"PROKKA_00049_igbot"	8.12928445920767	-0.126112390144405	0.151506725269152	-0.830981874587554	0.405983868835644	0.99977416150028
"PROKKA_00049_sense"	17.8275497457113	0.0300848590714347	0.172373060338752	0.174210231252017	0.861700245112703	0.99977416150028
"PROKKA_00049_antis"	2.28347533216101	0.0847460942203078	0.0904752720709449	0.971332115324447	0.331382921182624	NA
"PROKKA_00050_igtop"	316.942966509584	-0.110192053287728	0.163537041891516	-0.674006888641351	0.500306934147197	0.99977416150028
"PROKKA_00050_igbot"	2.84679253731137	0.0424399147476715	0.110597933607416	0.381470783743853	0.702853946398948	NA
"PROKKA_00050_sense"	632.319920215355	0.198861759339235	0.162913419651975	1.22088908759395	0.222128016725149	0.99977416150028
"PROKKA_00050_antis"	4.06925237044755	0.0665452626472608	0.126084075916533	0.527583371938031	0.597788536525373	NA
"PROKKA_00051_igtop"	29.8541547854201	0.115241472617837	0.178795400063101	0.645813807082634	0.518399945139331	0.99977416150028
"PROKKA_00051_sense"	124.025180776522	0.255443612815635	0.17430355354889	1.4641439904253	0.143154609911037	0.99977416150028
"PROKKA_00052_sense"	51.113866520423	-0.0414112873246558	0.178112598555863	-0.232588710835	0.816080794375639	0.99977416150028
"PROKKA_00053_antis"	10.042303744837	0.0597433161018789	0.156190421638539	0.380257890928665	0.703753990096388	0.99977416150028
"PROKKA_00054_igtop"	1.65037511391526	0.0103165759947576	0.0886632340590641	0.11667681930706	0.907116160302053	NA
"PROKKA_00054_igbot"	2.12212578201014	0.194945878881308	0.095365910421522	2.25077535963949	0.0243997689330317	NA
"PROKKA_00054_antis"	6.42356614128262	0.0491636005467393	0.140519402901117	0.353990535665449	0.723345976054328	0.99977416150028
"PROKKA_00055_igtop"	5.55557396843207	-0.180331026426654	0.138631421500073	-1.30481142382244	0.191957068208714	0.99977416150028
"PROKKA_00055_igbot"	2.05371180482506	-0.049971801184241	0.0979881185020421	-0.508572944758391	0.61105159708268	NA
"PROKKA_00055_sense"	10.3922291988151	-0.0838682595242368	0.157363355606302	-0.539011754207086	0.589878744081397	0.99977416150028
"PROKKA_00055_antis"	1.89425008447347	-0.0671090734665403	0.0935294140925689	-0.718855249188718	0.472230111910672	NA
"PROKKA_00056_antis"	5.35575295864677	0.168915207340829	0.13445039499102	1.27148935027585	0.203554613756328	0.99977416150028
"PROKKA_00057_igtop"	8.58659108150812	-0.095996573662823	0.147036075357478	-0.663770973941292	0.506836905907843	0.99977416150028
"PROKKA_00057_igbot"	35.4248348466423	-0.0224086197135026	0.17893965835979	-0.125505692580088	0.900123218647354	0.99977416150028
"PROKKA_00057_sense"	2.16712093531797	0.0295936513761516	0.0916548458403562	0.324333214516801	0.745685776041085	NA
"PROKKA_00059_igbot"	10.0832129914436	-0.00671890639570028	0.15736717943344	-0.04233897709612	0.966228473900387	0.99977416150028
"PROKKA_00059_sense"	15.2449692096924	-0.0588075203633033	0.167117147167244	-0.350600446572581	0.725888121462807	0.99977416150028
"PROKKA_00060_igbot"	18.3167463348765	0.272939978940905	0.173705103631622	1.56923652352749	0.116592836781158	0.99977416150028
"PROKKA_00060_sense"	49.6746041751248	-0.0496955335168028	0.178620476661993	-0.278549976536547	0.780590206614045	0.99977416150028
"PROKKA_00061_sense"	19.7602994190353	-0.299322965975634	0.175835616482669	-1.70005715368295	0.0891201755370409	0.99977416150028
"PROKKA_00062_igtop"	1.9695097503097	-0.0472045751236768	0.0920594902067172	-0.506851988291389	0.612258675372503	NA
"PROKKA_00062_sense"	2.57521222003189	-0.0432684214948831	0.102454387024732	-0.416846445443324	0.676790727730624	NA
"PROKKA_00064_sense"	3.2446251884901	0.205815968574921	0.113981359235608	1.84452724339909	0.0651063392439226	NA
"PROKKA_00065_igtop"	59.9848029891654	-0.247143607978591	0.1785629114268	-1.38369910042924	0.166450609137774	0.99977416150028
"PROKKA_00065_sense"	42.3997620463003	0.0446047690222059	0.178875998914077	0.249685322101447	0.802830710023433	0.99977416150028
"PROKKA_00066_antis"	3.56259268839002	0.0065764023129785	0.118213877500112	0.0561356765446329	0.955233722963122	NA
"PROKKA_00068_igbot"	2.62286333407946	0.188601481648239	0.105976313791703	1.80582624077743	0.0709454852524781	NA
"PROKKA_00068_sense"	12.7264875294313	-0.106441544786196	0.165951710161868	-0.639594061089445	0.52243654450627	0.99977416150028
"PROKKA_00068_antis"	4.2298875466546	-0.161118760089771	0.126441272457851	-1.27832829561003	0.201133694946624	NA
"PROKKA_00069_sense"	19.6334050136903	0.0233491075490492	0.175685754340659	0.132993972449357	0.894198147443151	0.99977416150028
"PROKKA_00069_antis"	5.95112610361837	0.0202625160651033	0.140714593512281	0.144407424302419	0.885178754514426	0.99977416150028
"PROKKA_00070_sense"	17.2090873381035	-0.0436384762003096	0.172359658949866	-0.252058518499518	0.800995832370914	0.99977416150028
"PROKKA_00070_antis"	1.81505828017465	0.0184576834152858	0.0885373376423879	0.209318778054074	0.834199393688602	NA
"PROKKA_00071_sense"	32.874638052476	0.141990574774916	0.178409298730967	0.793566921658867	0.427447595732472	0.99977416150028
"PROKKA_00072_igtop"	14.9585868036117	-0.0224732969224642	0.165101475741907	-0.13499411381294	0.892616528228429	0.99977416150028
"PROKKA_00072_sense"	210.793338848806	0.157699590377969	0.164092661047748	0.961427662885408	0.336337180771006	0.99977416150028
"PROKKA_00072_antis"	2.34284889961454	0.0390637940575195	0.0977283330315037	0.40285110198632	0.687057765144964	NA
"PROKKA_00073_sense"	29.0514099052816	0.0347543629859359	0.178761106287484	0.194112194850531	0.84608803312916	0.99977416150028
"PROKKA_00074_sense"	5.48246199184188	0.19601188330113	0.133846458182831	1.46199361402165	0.143742959837752	0.99977416150028
"PROKKA_00074_antis"	2.34962480867968	0.066792379211495	0.0967021816717485	0.707273712049897	0.479396398619087	NA
"PROKKA_00075_igbot"	2.63622573106433	0.108307936675743	0.104525628222803	1.04967170962025	0.293869074956818	NA
"PROKKA_00075_sense"	183.121168335006	-0.0592680350154417	0.167328454314232	-0.354291119182442	0.723120722556872	0.99977416150028
"PROKKA_00076_igbot"	289.774288221393	0.134300492598373	0.176579666418137	0.761207982136788	0.446532851346407	0.99977416150028
"PROKKA_00076_sense"	337.941765086516	-0.110882596289881	0.169596075609592	-0.654125145850404	0.513031182161775	0.99977416150028
"PROKKA_00076_antis"	7.29030489783795	0.0930836615179134	0.146091877067084	0.634522274713961	0.525740034732084	0.99977416150028
"PROKKA_00077_sense"	3.95766665696162	0.00949131453740369	0.120838054668493	0.0794725990600704	0.936656725444994	NA
"PROKKA_00079_sense"	42.687751053989	0.105308192457589	0.178933315041719	0.589138835760127	0.555768143371934	0.99977416150028
"PROKKA_00080_sense"	14.9823627869123	0.0299349894989036	0.170073123116036	0.176014992178017	0.860282164275403	0.99977416150028
"PROKKA_00081_igbot"	2.75386904292641	0.0533544508157984	0.10639362139253	0.502421221456047	0.615371254412334	NA
"PROKKA_00081_sense"	5.46382194697635	-0.103239993772271	0.136987235891875	-0.754727434611125	0.450412541840259	0.99977416150028
"PROKKA_00082_sense"	74.7051596371534	0.0835145119583604	0.17771981254281	0.469501945141805	0.638710894819076	0.99977416150028
"PROKKA_00083_sense"	14.2298010598157	-0.0520397221885942	0.169950198578052	-0.306011339686014	0.759596011867004	0.99977416150028
"PROKKA_00084_sense"	14.0051344892376	-0.02918139930867	0.169613918664074	-0.172117075397502	0.863345488863804	0.99977416150028
"PROKKA_00084_antis"	1.51664780541647	-0.0357381565524763	0.0847435050274109	-0.415644764689467	0.677669965076913	NA
"PROKKA_00085_sense"	9.63698755774581	-0.0327372519260798	0.155549490236008	-0.211538693729702	0.832466942052747	0.99977416150028
"PROKKA_00086_igbot"	4.24421918187997	-0.130269166413864	0.126738595452681	-1.02830843254633	0.303804765685675	NA
"PROKKA_00086_sense"	79.5543487198942	0.111116847231677	0.175693169770201	0.631961369213777	0.527412120463451	0.99977416150028
"PROKKA_00087_igtop"	476.464171783475	-0.321167271970268	0.173860639808838	-1.84845803511376	0.0645361098052196	0.99977416150028
"PROKKA_00087_igbot"	636.849850619536	0.277149441284397	0.174226584589097	1.5917127547972	0.111449261096965	0.99977416150028
"PROKKA_00087_sense"	166.61288967739	-0.00556653219840975	0.178499176007587	-0.0312310687968291	0.975085262676792	0.99977416150028
"PROKKA_00088_igtop"	13.9704428298757	0.00669245489599073	0.165460074340512	0.0407491347870686	0.967495890205134	0.99977416150028
"PROKKA_00088_sense"	143.546454203915	0.0511673624351457	0.179005496778129	0.286254156643446	0.774683467271553	0.99977416150028
"PROKKA_00089_igtop"	10.173521441491	0.0106452303009534	0.15582589078377	0.0688068329623041	0.94514337906346	0.99977416150028
"PROKKA_00089_sense"	364.43646362262	-0.0341846016587982	0.173332780051732	-0.197306392149539	0.843587777459814	0.99977416150028
"PROKKA_00089_antis"	3.77899220019512	0.0951818571495842	0.120774978894112	0.790928934029346	0.428985462922164	NA
"PROKKA_00090_igtop"	26.9460317781865	0.0486324254281975	0.178506792524208	0.272956700511513	0.784886500042505	0.99977416150028
"PROKKA_00090_sense"	64.8579029288381	0.00378645807031312	0.177400786347271	0.0213085267732254	0.98299954200297	0.99977416150028
"PROKKA_00091_igtop"	4.27409100821523	-0.017624616075647	0.127933575024756	-0.13813730405046	0.890131904004684	NA
"PROKKA_00091_sense"	4.87614594427024	0.189195757336275	0.130781810481623	1.46766206934448	0.14219603879839	0.99977416150028
"PROKKA_00092_sense"	8.73227033169147	0.00208816403408553	0.153512381207885	0.0135910977979393	0.989156206744214	0.99977416150028
"PROKKA_00093_sense"	11.0239564444054	0.045528775111855	0.156861949863694	0.292952902266231	0.769558151583961	0.99977416150028
"PROKKA_00094_sense"	16.4754688978476	-0.0298367538510361	0.170244452780697	-0.176000477593864	0.860293567238399	0.99977416150028
"PROKKA_00095_sense"	57.4325922477294	-0.213044835073075	0.178053119782807	-1.19725376282426	0.231207660377189	0.99977416150028
"PROKKA_00095_antis"	1.89418838956992	-0.133718585669977	0.0916969771821009	-1.49506758096825	0.134896805617238	NA
"PROKKA_00096_igtop"	1.47257782931755	-0.0306137422100087	0.0807431463164526	-0.37200444950368	0.709889536501511	NA
"PROKKA_00096_sense"	29.4143004035509	0.0460423404034191	0.179259958976199	0.256641191498728	0.797455773501717	0.99977416150028
"PROKKA_00096_antis"	5.12555966216241	0.0137060565806805	0.132530389374647	0.103094979067986	0.917887589914394	0.99977416150028
"PROKKA_00097_igbot"	1.82254655221145	-0.137295594418228	0.0909422369469104	-1.52340060436603	0.127658510916337	NA
"PROKKA_00097_sense"	13.2052294429565	-0.0555555189427176	0.163958155574445	-0.336896459678019	0.736194954245026	0.99977416150028
"PROKKA_00097_antis"	1.67602443777264	0.0165968854166073	0.0882106087593007	0.185574159247516	0.852778719475466	NA
"PROKKA_00098_sense"	87.6092769931707	0.103360203383985	0.173508201122156	0.596264548555578	0.550998510243841	0.99977416150028
"PROKKA_00098_antis"	3.01817189143419	-0.00437268594864147	0.110255416300803	-0.0390194923885032	0.968874847768394	NA
"PROKKA_00099_sense"	163.267832780649	-0.0408897999863011	0.166062301318418	-0.246185789773157	0.805538415226352	0.99977416150028
"PROKKA_00100_igtop"	18.8085716031457	0.1150326149117	0.174275800001551	0.658270775844332	0.510364153148866	0.99977416150028
"PROKKA_00100_sense"	37.2681313569802	0.0480661953400216	0.179207400320821	0.269075420856765	0.787871644441027	0.99977416150028
"PROKKA_00100_antis"	2.07527251135582	-0.055969445353914	0.0933434227328063	-0.617700825311309	0.536772567859663	NA
"PROKKA_00102_sense"	1.64092024344471	-0.0938562518840094	0.0842870504524763	-1.16235453730151	0.245091482080424	NA
"PROKKA_00104_sense"	87.0726855852979	0.0574165464463743	0.178360955036094	0.322611112733315	0.746989776647271	0.99977416150028
"PROKKA_00104_antis"	10.6722299434166	-0.0417367350338034	0.159305507369999	-0.262752349479486	0.792741464899791	0.99977416150028
"PROKKA_00105_igtop"	3.75532549009749	0.0337656465132922	0.122869454396595	0.27483768364718	0.783440945145328	NA
"PROKKA_00105_sense"	39.7678930028287	0.00617552578828164	0.179306153818392	0.0344465090590097	0.972521096592729	0.99977416150028
"PROKKA_00105_antis"	11.6241287825099	0.0225313291262841	0.1582711210546	0.14313099574088	0.886186725897869	0.99977416150028
"PROKKA_00106_sense"	3.70608484090947	0.104861394248651	0.116350947007104	0.916393249891712	0.359460674447017	NA
"PROKKA_00107_igtop"	84.0438691735552	-0.19192565326183	0.174356048002672	-1.09927305662568	0.271648980927549	0.99977416150028
"PROKKA_00107_igbot"	28.6738827301219	-0.0316881345733331	0.178822865871131	-0.177638647073208	0.859006771238846	0.99977416150028
"PROKKA_00107_sense"	118.60995415979	0.104588949496186	0.172289797366572	0.606730629878805	0.544029691468172	0.99977416150028
"PROKKA_00107_antis"	2.20060321236514	-0.047778921838726	0.0962205060046531	-0.48636420273566	0.626708966374166	NA
"PROKKA_00108_igtop"	15.6351129228017	0.0541603470049716	0.16714503479114	0.322641891170235	0.746966464395202	0.99977416150028
"PROKKA_00108_igbot"	2.17752552532189	-0.133273294606737	0.0900486170443825	-1.56539455812533	0.117490423626233	NA
